grid_id,cell_size_m,centroid_lon,centroid_lat,project_crs,research_aoi_only,nearest_anchor,nearest_anchor_m,nearest_route_evidence,nearest_route_evidence_m,visual_route_evidence,route_evidence_confidence,vegetation_gis_status,terrain_source_status,overall_reconstruction_evidence,research_priority,focus_envelope_heuristic,warning,veg2024_layer_status,veg2024_crs,veg2024_use_note,terrain_best_dem_resolution,evidence_grade_revision
G047_008,250,138.680386,35.448906,EPSG:6676,True,Omuro Cave,1721.2,Fugaku–Narusawa public cave corridor,3133.7,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_009,250,138.680391,35.451159,EPSG:6676,True,Omuro Cave,1756.6,Fugaku–Narusawa public cave corridor,2906.7,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_010,250,138.680396,35.453413,EPSG:6676,True,Omuro Cave,1825.8,Fugaku–Narusawa public cave corridor,2683.7,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_011,250,138.680401,35.455666,EPSG:6676,True,Omuro Cave,1925.3,Fugaku–Narusawa public cave corridor,2465.9,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_012,250,138.680406,35.45792,EPSG:6676,True,Omuro Cave,2050.6,Fugaku–Narusawa public cave corridor,2254.8,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_013,250,138.680411,35.460173,EPSG:6676,True,Narusawa Ice Cave,2052.5,Fugaku–Narusawa public cave corridor,2052.5,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_014,250,138.680416,35.462427,EPSG:6676,True,Narusawa Ice Cave,1861.8,Route 139 to Sankodai evidence chain,1861.5,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_015,250,138.680421,35.46468,EPSG:6676,True,Narusawa Ice Cave,1686.6,Route 139 to Sankodai evidence chain,1675.0,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_016,250,138.680426,35.466934,EPSG:6676,True,Narusawa Ice Cave,1532.4,Route 139 to Sankodai evidence chain,1488.5,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_017,250,138.680431,35.469187,EPSG:6676,True,Narusawa Ice Cave,1405.9,Route 139 to Sankodai evidence chain,1302.0,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_018,250,138.680436,35.471441,EPSG:6676,True,Narusawa Ice Cave,1315.3,Route 139 to Sankodai evidence chain,1115.5,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_019,250,138.680441,35.473694,EPSG:6676,True,Koyodai ridge / viewpoint,1174.9,Route 139 to Sankodai evidence chain,929.0,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_020,250,138.680446,35.475948,EPSG:6676,True,Koyodai ridge / viewpoint,925.7,Route 139 to Sankodai evidence chain,742.5,Medium,Medium,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_021,250,138.680451,35.478201,EPSG:6676,True,Koyodai ridge / viewpoint,677.0,Route 139 to Sankodai evidence chain,556.0,Medium,Medium,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_022,250,138.680456,35.480455,EPSG:6676,True,Koyodai ridge / viewpoint,429.9,Route 139 to Sankodai evidence chain,369.5,High,Medium,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,High,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_023,250,138.680461,35.482708,EPSG:6676,True,Koyodai ridge / viewpoint,190.6,Route 139 to Sankodai evidence chain,183.0,High,High,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,High,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_024,250,138.680466,35.484962,EPSG:6676,True,Koyodai ridge / viewpoint,113.2,Route 139 to Sankodai evidence chain,26.5,High,High,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,High,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_025,250,138.680471,35.487215,EPSG:6676,True,Sankodai,197.5,Route 139 to Sankodai evidence chain,109.4,High,High,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,High,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_026,250,138.680476,35.489469,EPSG:6676,True,Sankodai,249.5,Route 139 to Sankodai evidence chain,249.5,High,High,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,High,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_027,250,138.680481,35.491722,EPSG:6676,True,Sankodai,458.8,Route 139 to Sankodai evidence chain,458.8,Medium,Medium,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_028,250,138.680486,35.493976,EPSG:6676,True,Sankodai,695.5,Route 139 to Sankodai evidence chain,695.5,Medium,Medium,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_029,250,138.680491,35.496229,EPSG:6676,True,Lake Saiko Bat Cave,773.9,Saiko cave / viewpoint evidence chain,773.9,Medium,Medium,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_030,250,138.680496,35.498483,EPSG:6676,True,Lake Saiko Bat Cave,913.8,Saiko cave / viewpoint evidence chain,913.8,Medium,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_031,250,138.680501,35.500736,EPSG:6676,True,Lake Saiko Bat Cave,1093.6,Saiko cave / viewpoint evidence chain,1093.6,Medium,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_032,250,138.680506,35.50299,EPSG:6676,True,Lake Saiko Bat Cave,1297.0,Saiko cave / viewpoint evidence chain,1297.0,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_033,250,138.680511,35.505243,EPSG:6676,True,Lake Saiko Bat Cave,1514.3,Saiko cave / viewpoint evidence chain,1514.3,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_034,250,138.680516,35.507497,EPSG:6676,True,Lake Saiko Bat Cave,1740.5,Saiko cave / viewpoint evidence chain,1740.5,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_035,250,138.680522,35.50975,EPSG:6676,True,Lake Saiko Bat Cave,1972.4,Saiko cave / viewpoint evidence chain,1972.4,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_036,250,138.680527,35.512004,EPSG:6676,True,Lake Saiko Bat Cave,2208.3,Saiko cave / viewpoint evidence chain,2208.3,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_037,250,138.680532,35.514257,EPSG:6676,True,Lake Saiko Bat Cave,2446.9,Saiko cave / viewpoint evidence chain,2446.9,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_038,250,138.680537,35.51651,EPSG:6676,True,Lake Saiko Bat Cave,2687.7,Saiko cave / viewpoint evidence chain,2687.7,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_039,250,138.680542,35.518764,EPSG:6676,True,Lake Saiko Bat Cave,2930.0,Saiko cave / viewpoint evidence chain,2930.0,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_040,250,138.680547,35.521017,EPSG:6676,True,Lake Saiko Bat Cave,3173.4,Saiko cave / viewpoint evidence chain,3173.4,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
